"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle","Kosmic"
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Friday, July 25, 2025"
"Time","10:50 AM"
"Sample Rate","20"
"Duration","406"
"Segment","Session"
"Beacon Markers","14.076","102.86","174.748","245.922","316.304","406"
"Segment Times","0:14.076","1:28.784","1:11.888","1:11.174","1:10.382","1:29.696"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"

"187.750","58.9243","14","0.4505","-0.2256","1.5045","91.7765","15.4046","1742.9600","4.8000","0.1100","60.8784","39.57129423","-104.83104980","0.70","0.40","0.78","-15.5","17.5","-13.5","37.0","4.1","4110","14.4","-36.7","-135.8"
"187.800","58.4644","14","0.4932","-0.2606","1.5006","93.0348","16.9856","1742.9634","4.8000","0.1100","54.7810","39.57129348","-104.83104045","0.69","0.43","0.77","-15.2","-9.0","-16.0","37.0","4.1","4063","14.5","-36.8","-136.8"
"187.850","58.1046","14","0.5529","-0.2774","1.4539","93.7933","19.2004","1742.9608","4.8000","0.1100","48.1638","39.57129272","-104.83103117","0.72","0.48","0.74","-29.8","4.3","-21.2","37.0","4.1","4005","14.7","-37.0","-137.7"
"187.900","57.5302","14","0.6366","-0.2734","1.4271","94.6571","22.2946","1742.9521","4.8000","0.1100","41.0692","39.57129182","-104.83102206","0.75","0.56","0.75","-56.5","-3.6","-33.2","37.0","4.1","3969","15.1","-37.3","-139.0"
"187.950","56.8669","15","0.7237","-0.2805","1.3655","95.6365","25.5592","1742.9382","4.8000","0.1100","35.4106","39.57129079","-104.83101299","0.74","0.63","0.78","-59.8","0.8","-36.6","37.0","4.1","3932","15.6","-37.6","-140.5"
"188.000","56.1560","15","0.8000","-0.3148","1.2913","97.5508","28.5102","1742.9131","4.8000","0.1100","31.3484","39.57128923","-104.83100428","0.74","0.68","0.82","-40.6","-3.1","-38.4","37.0","4.1","3915","16.1","-37.9","-142.1"
"188.050","55.6335","15","0.8815","-0.3330","1.2570","99.2314","31.7415","1742.9069","4.8000","0.1100","27.8951","39.57128758","-104.83099556","0.78","0.80","0.87","-27.4","8.1","-40.1","37.0","4.1","3858","16.7","-38.2","-144.1"
"188.100","54.9972","15","0.9714","-0.3274","1.2414","100.8690","35.3573","1742.9100","4.8000","0.1100","24.7560","39.57128595","-104.83098710","0.71","0.87","0.94","-46.7","2.1","-44.9","37.0","4.1","3885","17.3","-38.6","-146.3"
"188.150","54.5852","15","1.0271","-0.3123","1.2438","102.7177","37.7838","1742.9113","4.8000","0.1100","22.9927","39.57128400","-104.83097870","0.61","0.86","0.97","-32.7","-3.5","-35.2","37.0","4.1","3875","17.9","-38.9","-148.7"
"188.200","54.2032","16","1.0446","-0.2961","1.1872","104.7500","38.8273","1742.9033","4.8000","0.1200","22.2181","39.57128181","-104.83097044","0.61","0.91","0.98","-12.1","15.0","-24.9","37.0","4.1","3821","18.4","-39.2","-151.2"
"188.250","53.7727","16","1.0694","-0.2883","1.1251","106.6638","40.1562","1742.8859","4.8000","0.1200","21.3123","39.57127941","-104.83096234","0.59","0.98","1.01","-68.2","27.1","-42.1","37.0","4.1","3861","18.7","-39.4","-153.7"
"188.300","52.8696","16","1.1234","-0.2786","1.0796","108.8016","42.6064","1742.8589","4.8000","0.1273","19.7493","39.57127681","-104.83095449","0.55","0.97","1.08","-78.2","15.1","-48.4","37.0","4.1","3832","18.9","-39.6","-156.3"
"188.350","52.0547","16","1.1583","-0.2512","1.0009","111.1074","44.3565","1742.8264","4.8000","0.1398","18.6777","39.57127402","-104.83094686","0.52","0.88","1.10","-30.9","-0.3","-35.4","37.0","4.1","3785","19.3","-39.8","-159.0"
"188.400","52.0007","15","1.1685","-0.2388","0.9334","113.1127","45.1505","1742.8014","4.8000","0.1400","18.3302","39.57127094","-104.83093932","0.50","0.81","1.02","-15.0","6.3","-33.2","37.0","4.1","3748","19.9","-40.1","-161.5"
"188.450","51.6941","16","1.1799","-0.2256","0.8500","115.4098","45.9896","1742.7683","4.8000","0.1447","17.8896","39.57126774","-104.83093195","0.52","0.84","0.99","-17.7","14.7","-48.9","37.0","4.1","3736","20.3","-40.4","-163.9"
"188.500","51.1471","15","1.1972","-0.1950","0.7507","117.6433","47.0524","1742.7324","4.8000","0.1645","17.3005","39.57126439","-104.83092484","0.56","1.01","1.10","-38.1","6.1","-61.6","37.0","4.1","3755","20.4","-40.7","-165.8"
"188.550","50.5895","14","1.2074","-0.1663","0.6418","119.9837","47.8005","1742.6841","4.8000","0.1797","16.8441","39.57126073","-104.83091792","0.55","1.11","1.21","-68.9","5.7","-55.3","37.0","4.1","3740","20.6","-41.0","-153.4"
"188.600","50.5392","15","1.2182","-0.1459","0.5579","123.1123","48.5365","1742.6561","4.8000","0.2023","16.5722","39.57125668","-104.83091141","0.51","1.04","1.19","-55.1","2.6","-48.4","37.0","4.1","3697","20.7","-41.3","-113.7"
"188.650","50.4958","15","1.2552","-0.1242","0.4737","125.8165","50.2976","1742.6210","4.8000","0.2148","15.9782","39.57125251","-104.83090501","0.52","0.97","1.13","-7.9","25.5","-41.0","37.0","4.1","3681","20.7","-41.6","-59.9"
"188.700","50.3116","14","1.3199","-0.1146","0.3976","127.9007","53.1615","1742.5984","4.8000","0.2128","15.0623","39.57124832","-104.83089876","0.54","1.04","1.19","20.3","27.4","-31.4","37.0","4.1","3693","20.3","-41.8","-3.2"
"188.750","49.7260","15","1.4002","-0.1150","0.3820","129.7973","56.6691","1742.6024","4.8000","0.2100","13.9655","39.57124416","-104.83089305","0.52","1.16","1.25","2.4","18.5","-27.8","37.0","4.1","3660","19.4","-41.9","53.5"
"188.800","49.1579","14","1.4587","-0.1070","0.3366","132.9685","59.3370","1742.5884","4.8000","0.2222","13.1852","39.57123962","-104.83088785","0.49","1.17","1.21","-22.8","10.3","-30.4","37.0","4.1","3602","18.5","-42.0","109.6"
"188.850","49.3822","15","1.4708","-0.0959","0.2394","136.1904","60.1133","1742.5571","4.8000","0.2300","13.0743","39.57123465","-104.83088270","0.49","1.12","1.13","-36.6","17.8","-39.7","37.0","4.1","3558","17.8","-42.0","151.6"
"188.900","49.2031","15","1.4482","-0.0965","0.2450","139.7335","59.4575","1742.5654","4.8000","0.2373","13.1706","39.57122956","-104.83087825","0.46","1.10","1.14","-53.4","26.0","-45.0","37.0","4.1","3573","17.0","-42.0","166.5"
"188.950","48.9470","15","1.4415","-0.1090","0.3338","142.9529","59.4533","1742.6091","4.8000","0.2303","13.1030","39.57122439","-104.83087436","0.43","1.13","1.22","-54.5","25.2","-39.4","37.0","4.1","3551","16.0","-41.9","167.1"
"189.000","48.8525","15","1.4304","-0.1050","0.3581","146.1291","59.2918","1742.6445","4.8000","0.2300","13.1133","39.57121916","-104.83087066","0.40","1.07","1.23","-81.0","2.3","-46.9","37.0","4.1","3541","15.3","-41.9","164.3"
"189.050","48.6576","15","1.4001","-0.0685","0.4443","149.1018","58.3119","1742.6910","4.8000","0.2253","13.2805","39.57121380","-104.83086733","0.41","0.89","1.18","-66.3","-28.2","-42.1","37.0","4.1","3509","15.6","-41.9","161.7"
"189.100","48.4945","15","1.3567","-0.0203","0.4684","151.3844","56.6951","1742.7106","4.8000","0.2128","13.6134","39.57120846","-104.83086399","0.50","0.80","1.27","20.9","-39.4","-31.1","37.0","4.1","3525","16.4","-42.0","159.1"
"189.150","48.0582","15","1.2724","0.0006","0.4197","153.2787","53.2573","1742.6990","4.8000","0.2100","14.3618","39.57120306","-104.83086094","0.47","0.86","1.36","42.3","-40.0","-33.1","37.0","4.1","3568","16.8","-42.0","156.4"
"189.200","47.6818","15","1.1752","-0.0110","0.4417","155.7794","49.2304","1742.7019","4.8000","0.1922","15.4148","39.57119751","-104.83085829","0.38","0.88","1.36","-25.4","-38.5","-47.4","37.0","4.1","3576","16.5","-41.9","153.7"
"189.250","47.6419","15","1.1217","-0.0288","0.4290","158.9426","47.0491","1742.7128","4.8000","0.2000","16.1160","39.57119186","-104.83085598","0.34","0.85","1.30","-62.8","-9.8","-54.5","37.0","4.1","3525","16.3","-41.7","151.4"
"189.300","48.3082","15","1.1300","-0.0109","0.3352","161.5811","47.4785","1742.6874","4.8000","0.1928","16.1936","39.57118587","-104.83085386","0.35","0.85","1.26","-61.2","-3.0","-56.2","37.0","4.1","3565","16.3","-41.6","149.3"
"189.350","48.7005","16","1.1666","0.0403","0.3062","163.7841","49.0681","1742.6641","4.8000","0.1900","15.7963","39.57117974","-104.83085182","0.38","0.88","1.30","-53.3","23.5","-48.5","37.0","4.1","3575","15.9","-41.3","146.9"
"189.400","48.5686","16","1.2402","0.0612","0.3133","165.9274","52.1175","1742.6726","4.8000","0.1922","14.8317","39.57117388","-104.83085033","0.40","0.91","1.33","-39.7","29.8","-44.0","37.0","4.1","3605","15.1","-41.0","144.0"
"189.450","48.2629","16","1.3093","0.0670","0.3871","168.7247","54.9430","1742.7081","4.8000","0.2000","13.9805","39.57116801","-104.83084932","0.40","0.92","1.35","-29.2","21.3","-39.2","37.0","4.1","3605","14.7","-40.8","140.9"
"189.500","48.0960","16","1.3721","0.0631","0.4554","171.5143","57.4961","1742.7438","4.8000","0.2000","13.3135","39.57116213","-104.83084867","0.39","0.92","1.35","-3.6","4.9","-38.4","37.0","4.1","3617","14.9","-40.6","137.8"
"189.550","48.3117","16","1.4363","0.0670","0.5062","174.3203","60.1105","1742.7806","4.8000","0.1902","12.7915","39.57115608","-104.83084840","0.39","0.98","1.34","5.2","8.2","-42.0","37.0","4.1","3609","14.7","-40.5","134.6"
"189.600","48.4655","16","1.4566","0.0741","0.5322","177.9303","60.8741","1742.7861","4.8000","0.2023","12.6713","39.57115006","-104.83084863","0.37","1.02","1.30","-16.0","10.4","-46.9","37.0","4.1","3628","14.2","-40.2","131.5"
"189.650","48.6689","16","1.4516","0.0825","0.4776","10.1743","60.5698","1742.7725","4.8000","0.2052","12.7884","39.57114406","-104.83084927","0.37","1.04","1.29","-20.3","17.6","-44.8","37.0","4.1","3607","13.5","-40.0","128.7"
"189.700","48.9985","16","1.4486","0.1166","0.4197","-175.8505","60.3281","1742.7416","4.8000","0.1855","12.9266","39.57113801","-104.83085022","0.37","1.07","1.29","-21.0","9.7","-41.5","37.0","4.1","3634","12.6","-39.8","125.9"
"189.750","48.8629","16","1.4115","0.1670","0.3493","-173.0195","58.5963","1742.7111","4.8000","0.1800","13.2718","39.57113207","-104.83085149","0.35","1.07","1.28","-11.4","12.0","-36.2","37.0","4.1","3611","11.5","-39.5","123.1"
"189.800","48.9674","16","1.3022","0.1994","0.2994","-170.3405","53.7794","1742.7052","4.7000","0.1800","14.4915","39.57112613","-104.83085321","0.35","1.06","1.24","-1.0","5.4","-28.6","37.0","4.1","3615","10.3","-39.2","120.4"
"189.850","49.4157","16","1.1812","0.1862","0.2991","-167.9312","48.4778","1742.7068","4.7000","0.1800","16.2234","39.57112013","-104.83085508","0.30","0.95","1.16","-14.7","8.5","-25.1","37.0","4.1","3593","9.2","-38.9","117.7"
"189.900","49.9949","16","1.0739","0.1395","0.2912","-165.6402","43.8114","1742.7018","4.7000","0.1727","18.1618","39.57111418","-104.83085725","0.35","0.86","1.13","7.4","1.7","-22.7","37.0","4.1","3588","8.3","-38.7","115.2"
"189.950","50.2655","16","0.9984","0.1044","0.2903","-163.9990","40.5508","1742.6885","4.7000","0.1602","19.7283","39.57110818","-104.83085955","0.42","0.84","1.15","-8.8","-0.6","-31.6","37.0","4.1","3578","7.4","-38.4","112.9"
"190.000","49.9532","16","0.9427","0.0838","0.2369","-162.0793","38.1720","1742.6628","4.7000","0.1500","20.8276","39.57110241","-104.83086229","0.37","0.78","1.16","-58.4","8.0","-39.8","37.0","4.1","3592","6.6","-38.2","110.9"
"190.050","50.1179","16","0.9063","0.0754","0.1957","-159.9740","36.6078","1742.6515","4.7000","0.1500","21.7891","39.57109665","-104.83086524","0.36","0.69","1.13","-42.6","8.1","-29.6","37.0","4.1","3565","6.3","-38.0","109.0"
"190.100","50.2145","15","0.8992","0.0720","0.1687","-158.2141","36.2365","1742.6379","4.7000","0.1500","22.0548","39.57109099","-104.83086849","0.37","0.65","1.11","-12.1","6.0","-24.6","37.0","4.1","3603","6.1","-37.8","107.1"
"190.150","50.2187","15","0.8928","0.0772","0.1632","-156.5877","35.9036","1742.6342","4.7000","0.1500","22.2611","39.57108533","-104.83087189","0.37","0.62","1.10","8.0","9.6","-23.0","37.0","4.1","3612","6.1","-37.6","105.3"
"190.200","50.5500","15","0.8771","0.0877","0.1437","-154.8005","35.1897","1742.6300","4.7000","0.1500","22.8626","39.57107972","-104.83087554","0.39","0.66","1.12","6.2","2.2","-14.3","37.0","4.1","3644","5.9","-37.4","103.5"
"190.250","50.6140","15","0.8550","0.0831","0.1593","-152.9604","34.2094","1742.6387","4.7000","0.1500","23.5475","39.57107431","-104.83087946","0.34","0.61","1.10","-14.5","-13.6","-17.0","36.9","4.1","3630","5.7","-37.2","101.7"
"190.300","50.8918","15","0.8263","0.0874","0.1393","-151.1508","32.9785","1742.6412","4.7000","0.1427","24.5605","39.57106886","-104.83088364","0.32","0.54","1.03","-2.6","-1.8","-22.7","36.9","4.1","3634","5.5","-37.0","99.9"
"190.350","51.1726","15","0.7785","0.1099","0.1279","-149.3125","30.9838","1742.6223","4.7000","0.1400","26.2859","39.57106345","-104.83088808","0.34","0.51","0.98","6.2","7.1","-18.7","36.9","4.1","3636","5.0","-36.9","98.4"
"190.400","51.1376","15","0.7167","0.1308","0.1027","-148.1693","28.4241","1742.6025","4.7000","0.1400","28.6335","39.57105817","-104.83089247","0.33","0.51","0.96","-12.0","-4.2","-19.5","36.9","4.1","3675","4.3","-36.8","97.0"
"190.450","51.3814","15","0.6423","0.1202","0.0634","-146.9973","25.3659","1742.5881","4.7000","0.1400","32.2385","39.57105278","-104.83089714","0.31","0.50","0.95","-11.7","-13.7","-19.3","36.9","4.1","3651","3.6","-36.7","95.7"
"190.500","51.6674","15","0.5882","0.0992","0.0455","-145.9028","23.1370","1742.5748","4.7000","0.1400","35.5410","39.57104748","-104.83090191","0.38","0.46","0.97","10.4","6.4","-17.8","36.9","4.1","3676","3.1","-36.6","94.5"
"190.550","51.7918","15","0.5303","0.0931","0.0095","-144.9014","20.7935","1742.5620","4.7000","0.1303","39.6418","39.57104228","-104.83090682","0.40","0.42","0.99","8.9","9.4","-14.4","36.9","4.1","3697","2.6","-36.6","93.3"
"190.600","51.6696","15","0.4583","0.0923","0.0309","-143.9200","17.9133","1742.5636","4.7000","0.1200","45.9071","39.57103713","-104.83091174","0.38","0.36","1.00","7.2","0.9","-6.8","36.9","4.1","3712","2.0","-36.6","92.4"
"190.650","51.9282","15","0.3978","0.0989","-0.0182","-143.0219","15.5039","1742.5471","4.7000","0.1200","53.3067","39.57103194","-104.83091688","0.38","0.30","0.97","8.6","-0.6","-8.9","36.9","4.1","3690","1.4","-36.5","91.4"
"190.700","52.2890","15","0.3501","0.1109","-0.0207","-142.3295","13.5967","1742.5409","4.7000","0.1200","61.2066","39.57102676","-104.83092199","0.39","0.26","0.94","1.7","-11.2","-9.7","36.9","4.1","3713","0.8","-36.4","90.7"
"190.750","52.6445","15","0.3081","0.1106","-0.0386","-141.8411","11.9206","1742.5326","4.7000","0.1200","70.2872","39.57102159","-104.83092741","0.42","0.21","0.95","0.5","-13.4","-6.7","36.9","4.1","3764","0.2","-36.3","90.2"
"190.800","52.6226","14","0.2662","0.1198","-0.0453","-141.2818","10.2614","1742.5106","4.7000","0.1200","81.6176","39.57101641","-104.83093265","0.38","0.16","0.94","13.5","10.2","-6.9","36.9","4.1","3746","-0.4","-36.1","89.7"
"190.850","52.7622","14","0.2256","0.1321","-0.0726","-140.7461","8.6624","1742.4928","4.7000","0.1200","96.9400","39.57101138","-104.83093803","0.36","0.10","0.89","19.7","-15.7","-2.7","36.9","4.1","3772","-0.9","-36.1","89.4"
"190.900","53.0862","14","0.1741","0.1379","-0.0776","-140.4268","6.6565","1742.4938","4.7000","0.1200","126.9279","39.57100620","-104.83094352","0.38","0.05","0.88","14.6","-35.5","2.9","36.9","4.1","3778","-1.4","-36.0","89.3"
"190.950","53.4266","14","0.1234","0.1452","-0.1266","-140.4240","4.6945","1742.4829","4.7000","0.1200","181.1277","39.57100094","-104.83094902","0.42","0.01","0.90","8.9","3.7","0.9","36.9","4.1","3816","-1.9","-36.0","89.2"
"191.000","53.7677","14","0.0818","0.1418","-0.1402","-139.9794","3.0997","1742.4653","4.7000","0.1200","276.0736","39.57099579","-104.83095468","0.45","-0.02","0.93","-0.9","11.8","-1.0","36.9","4.1","3833","-2.3","-36.0","89.2"
"191.050","53.7444","14","0.0484","0.1321","-0.1522","-139.9570","1.8264","1742.4454","4.7000","0.1200","468.3421","39.57099059","-104.83096016","0.39","-0.04","0.92","-1.6","-17.3","0.2","36.9","4.1","3829","-2.8","-36.0","89.3"
"191.100","53.9150","14","0.0285","0.1268","-0.1610","-139.9685","1.0712","1742.4369","4.7000","0.1200","801.0434","39.57098539","-104.83096569","0.38","-0.05","0.88","-2.2","-30.8","-3.0","36.9","4.1","3869","-3.1","-36.0","89.4"
"191.150","54.4344","14","0.0175","0.1407","-0.1399","-139.8207","0.6532","1742.4309","4.7000","0.1200","1326.4133","39.57098018","-104.83097134","0.39","-0.05","0.85","-5.0","-27.8","1.5","36.9","4.1","3860","-3.4","-36.0","89.6"
"191.200","54.7349","14","0.0087","0.1470","-0.1780","-139.8379","0.3222","1742.4165","4.7000","0.1200","2703.8782","39.57097477","-104.83097708","0.40","-0.05","0.85","-0.9","7.4","2.8","37.0","4.1","3902","-3.5","-36.0","89.6"
"191.250","54.8541","14","0.0039","0.1355","-0.2329","-139.9035","0.1427","1742.3943","4.7000","0.1200","6118.6885","39.57096948","-104.83098269","0.44","-0.04","0.88","-0.9","34.4","2.9","37.0","4.1","3913","-3.4","-36.1","89.7"
"191.300","54.9084","14","0.0086","0.1278","-0.2419","-139.9985","0.3153","1742.3732","4.7000","0.1200","2771.7810","39.57096409","-104.83098828","0.40","-0.04","0.90","-0.7","46.3","1.0","37.0","4.1","3911","-3.4","-36.1","89.8"
"191.350","55.1838","14","0.0152","0.1346","-0.2821","-139.9197","0.5592","1742.3501","4.7000","0.1200","1570.6781","39.57095882","-104.83099407","0.36","-0.04","0.88","4.0","52.7","0.7","37.0","4.1","3955","-3.3","-36.2","89.8"
"191.400","55.5872","14","0.0142","0.1424","-0.2710","-139.7702","0.5189","1742.3424","4.7000","0.1200","1704.9194","39.57095345","-104.83099984","0.39","-0.05","0.86","-0.6","48.0","1.5","37.0","4.1","3967","-3.2","-36.2","89.8"
"191.450","55.8847","14","0.0047","0.1454","-0.3040","-139.6754","0.1708","1742.3250","4.7000","0.1200","5207.9795","39.57094809","-104.83100569","0.38","-0.04","0.87","-0.2","35.3","-1.1","37.0","4.1","3974","-3.2","-36.2","89.8"
"191.500","56.0463","14","0.0054","0.1455","-0.3062","-139.6520","0.1940","1742.3086","4.7000","0.1200","4596.9077","39.57094264","-104.83101152","0.38","-0.04","0.89","0.1","14.7","2.4","37.0","4.1","4005","-3.3","-36.2","89.8"
"191.550","56.2075","14","0.0043","0.1368","-0.3180","-139.7385","0.1570","1742.2875","4.7000","0.1200","5697.5527","39.57093722","-104.83101731","0.37","-0.05","0.89","-2.3","13.9","1.7","37.0","4.1","4026","-3.4","-36.2","89.8"
"191.600","56.4543","14","-0.0011","0.1419","-0.3480","-139.8172","-0.0396","1742.2687","4.7000","0.1100","10000.0000","39.57093178","-104.83102324","0.35","-0.04","0.89","-2.2","21.3","-1.3","37.0","4.1","4022","-3.4","-36.1","89.8"
"191.650","56.9273","14","-0.0032","0.1566","-0.3783","-139.8143","-0.1132","1742.2465","4.7000","0.1100","8006.0288","39.57092625","-104.83102910","0.41","-0.05","0.89","-2.8","36.4","-0.5","37.0","4.1","4055","-3.5","-36.1","89.7"
"191.700","57.1718","14","-0.0067","0.1538","-0.4011","-139.8267","-0.2377","1742.2185","4.7000","0.1100","3827.2466","39.57092077","-104.83103498","0.43","-0.05","0.92","-1.2","33.8","0.9","37.0","4.1","4078","-3.5","-36.0","89.7"
"191.750","57.2335","14","-0.0040","0.1436","-0.4213","-139.8377","-0.1430","1742.2069","4.7000","0.1100","6369.1094","39.57091527","-104.83104100","0.44","-0.04","0.94","-0.6","20.8","-0.8","37.0","4.1","4075","-3.4","-35.9","89.6"
"191.800","57.5258","14","0.0049","0.1430","-0.4040","-139.8439","0.1730","1742.1990","4.7000","0.1100","5292.6138","39.57090964","-104.83104689","0.45","-0.02","0.92","-2.3","8.8","-0.5","37.0","4.1","4099","-3.4","-35.8","89.6"
"191.850","57.9369","14","0.0248","0.1484","-0.4073","-139.7430","0.8700","1742.1870","4.7000","0.1100","1059.8811","39.57090403","-104.83105298","0.44","-0.01","0.89","-5.3","-20.3","-1.4","37.0","4.1","4131","-3.3","-35.8","89.6"
"191.900","58.0970","14","0.0471","0.1505","-0.4566","-139.5444","1.6429","1742.1636","4.7000","0.1100","562.8120","39.57089851","-104.83105911","0.42","0.00","0.89","-3.6","-38.4","-3.6","37.0","4.1","4125","-3.2","-35.8","89.5"
"191.950","58.3566","14","0.0658","0.1451","-0.4988","-139.5535","2.2863","1742.1309","4.7000","0.1100","406.2340","39.57089295","-104.83106508","0.41","0.02","0.89","-7.5","-8.8","-4.0","37.0","4.1","4145","-3.1","-35.8","89.4"
"192.000","58.6296","14","0.0920","0.1330","-0.5081","-139.5007","3.1852","1742.1147","4.7000","0.1100","292.9542","39.57088728","-104.83107137","0.41","0.05","0.90","-10.7","23.8","-2.4","37.0","4.1","4185","-3.0","-35.8","89.3"
"192.050","58.8831","14","0.1267","0.1328","-0.5033","-139.1618","4.3689","1742.1079","4.7000","0.1100","214.5059","39.57088173","-104.83107761","0.44","0.07","0.91","-17.4","13.7","-8.2","37.0","4.1","4195","-2.8","-35.8","89.1"
"192.100","59.1272","14","0.1705","0.1406","-0.5164","-138.8204","5.8532","1742.0868","4.7000","0.1100","160.7740","39.57087619","-104.83108397","0.43","0.10","0.92","-23.3","-26.4","-16.4","37.0","4.1","4188","-2.6","-35.8","88.8"
"192.150","59.4170","14","0.2280","0.1512","-0.5190","-138.6090","7.7965","1742.0643","4.7000","0.1100","121.2922","39.57087055","-104.83109020","0.42","0.16","0.91","-28.5","-15.9","-21.3","37.0","4.1","4213","-2.3","-35.8","88.3"
"192.200","59.5280","14","0.2996","0.1505","-0.5669","-138.1680","10.1980","1742.0381","4.7000","0.1100","92.9025","39.57086504","-104.83109673","0.44","0.25","0.93","-30.8","11.0","-19.7","37.0","4.1","4260","-1.8","-35.8","87.8"
"192.250","59.7410","14","0.3725","0.1385","-0.5949","-137.5082","12.6235","1742.0116","4.7000","0.1100","75.3202","39.57085955","-104.83110327","0.44","0.32","0.95","-18.7","-3.5","-21.5","36.9","4.1","4269","-1.3","-35.8","87.0"
"192.300","60.1620","14","0.4412","0.1422","-0.5951","-136.8147","14.8953","1741.9895","4.7000","0.1100","64.2824","39.57085402","-104.83111005","0.46","0.38","0.97","-11.0","-8.7","-19.1","36.9","4.1","4279","-0.7","-35.8","86.1"
"192.350","60.3913","14","0.4976","0.1541","-0.6456","-135.8157","16.7300","1741.9592","4.7000","0.1100","57.4510","39.57084878","-104.83111699","0.44","0.42","0.98","-16.9","-8.3","-16.4","36.9","4.1","4290","-0.2","-35.7","85.0"
"192.400","60.6966","14","0.5512","0.1433","-0.6559","-134.8750","18.4511","1741.9360","4.7000","0.1100","52.3555","39.57084355","-104.83112405","0.41","0.44","0.96","-15.0","7.4","-19.2","36.9","4.1","4309","0.2","-35.7","83.9"
"192.450","60.9436","14","0.5816","0.1348","-0.6685","-133.9263","19.3922","1741.9139","4.7000","0.1100","50.0173","39.57083836","-104.83113125","0.42","0.46","0.95","-13.8","22.1","-15.3","36.9","4.1","4340","0.5","-35.6","82.8"
"192.500","61.0984","14","0.6084","0.1317","-0.6976","-132.8804","20.2101","1741.8939","4.7000","0.1100","48.1152","39.57083334","-104.83113865","0.42","0.48","0.95","-12.3","15.4","-12.7","36.9","4.1","4346","0.7","-35.5","81.7"
"192.550","61.2708","14","0.6368","0.1287","-0.7107","-131.7132","21.0757","1741.8667","4.7000","0.1100","46.2692","39.57082832","-104.83114608","0.43","0.50","0.97","-15.5","-2.2","-13.6","36.9","4.1","4359","0.8","-35.4","80.6"
"192.600","61.4693","14","0.6437","0.1269","-0.7216","-130.8374","21.2272","1741.8363","4.7000","0.1100","46.0878","39.57082346","-104.83115378","0.41","0.51","0.96","-18.4","-14.2","-22.4","36.9","4.1","4368","0.9","-35.4","79.6"
"192.650","61.6558","14","0.6560","0.1182","-0.7560","-129.8779","21.5569","1741.8163","4.7000","0.1100","45.5207","39.57081864","-104.83116147","0.42","0.53","0.94","-14.4","-11.9","-28.1","36.9","4.1","4385","1.1","-35.3","78.4"
"192.700","61.9825","14","0.6842","0.1151","-0.7839","-128.8430","22.4140","1741.7881","4.7000","0.1100","44.0119","39.57081389","-104.83116938","0.43","0.57","0.97","-14.6","-13.9","-28.6","36.9","4.1","4411","1.2","-35.3","77.3"
"192.750","62.0038","14","0.7081","0.1231","-0.7648","-127.5402","23.1235","1741.7775","4.7000","0.1100","42.6761","39.57080946","-104.83117755","0.43","0.59","1.01","-15.3","-20.2","-28.0","36.9","4.1","4445","1.2","-35.2","76.0"
"192.800","62.2197","14","0.7311","0.1213","-0.8093","-126.2483","23.7948","1741.7463","4.7000","0.1100","41.6165","39.57080502","-104.83118562","0.42","0.61","1.00","-13.2","-15.3","-27.9","36.9","4.1","4443","1.3","-35.1","74.7"
"192.850","62.6139","14","0.7765","0.1205","-0.8274","-125.1382","25.1908","1741.7246","4.7000","0.1100","39.5594","39.57080062","-104.83119410","0.42","0.63","0.99","-22.3","-7.4","-31.6","36.9","4.1","4460","1.3","-35.0","73.4"
"192.900","62.8103","14","0.8239","0.1216","-0.8534","-123.7661","26.6441","1741.7009","4.7000","0.1100","37.5189","39.57079642","-104.83120263","0.44","0.68","1.01","-20.0","12.2","-29.2","36.9","4.1","4471","1.3","-34.9","72.0"
"192.950","62.9552","14","0.8538","0.1172","-0.8954","-122.3940","27.5228","1741.6665","4.7000","0.1198","36.4048","39.57079241","-104.83121128","0.42","0.73","1.04","-30.0","15.5","-25.4","36.9","4.1","4468","1.3","-34.7","70.6"
"193.000","63.1002","13","0.8717","0.1109","-0.8698","-120.9721","28.0136","1741.6586","4.7000","0.1200","35.8494","39.57078857","-104.83122021","0.38","0.69","0.99","-40.6","10.1","-23.7","36.9","4.1","4479","1.4","-34.5","69.2"
"193.050","63.2738","13","0.8843","0.1032","-0.9021","-119.4649","28.3379","1741.6454","4.7000","0.1200","35.5366","39.57078496","-104.83122914","0.42","0.70","0.96","-4.5","21.9","-15.8","36.9","4.1","4499","1.7","-34.4","67.8"
"193.100","63.4342","13","0.8783","0.0917","-0.9276","-118.3316","28.0729","1741.6228","4.7000","0.1128","35.9630","39.57078133","-104.83123818","0.43","0.74","1.02","-2.7","31.8","-9.1","36.9","4.1","4534","2.0","-34.3","66.5"
