"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle",""
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Sunday, August 18, 2024"
"Time","4:28 PM"
"Sample Rate","20"
"Duration","821"
"Segment","Session"
"Beacon Markers","88.837","160.94","233.542","304.878","375.73","446.924","517.738","589.152","660.717","732.679","821"
"Segment Times","1:28.837","1:12.103","1:12.602","1:11.336","1:10.852","1:11.194","1:10.814","1:11.414","1:11.565","1:11.962","1:28.321"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","ft","deg","deg","°C","V","rpm"

"320.350","33.6928","15","-0.6945","0.2134","-1.9946","-150.1549","-25.9941","5731.2841","0.0154","0.1200","108.9222","39.57116490","-104.83049113","37.1","4.0","4211"
"320.400","34.0084","15","-0.5838","0.2141","-1.9777","-151.4379","-21.7068","5731.1968","0.0154","0.1135","131.6573","39.57115861","-104.83049501","37.1","4.0","4219"
"320.450","34.3614","15","-0.4553","0.2086","-1.9737","-152.0138","-16.8117","5731.0626","0.0154","0.1100","171.7559","39.57115232","-104.83049922","37.1","4.0","4242"
"320.500","34.5551","15","-0.3351","0.2131","-1.9831","-152.4547","-12.2937","5730.9372","0.0154","0.1100","236.2020","39.57114605","-104.83050324","37.1","4.0","4260"
"320.550","34.7447","15","-0.2297","0.2153","-1.9592","-152.9579","-8.3744","5730.8688","0.0154","0.1140","348.6510","39.57113984","-104.83050729","37.1","4.0","4278"
"320.600","35.0161","15","-0.1407","0.2092","-1.9272","-153.0884","-5.0963","5730.7979","0.0154","0.1135","577.3843","39.57113343","-104.83051144","37.1","4.0","4284"
"320.650","35.0987","15","-0.0543","0.2061","-1.9111","-153.2516","-1.9548","5730.7242","0.0154","0.1100","1508.8144","39.57112702","-104.83051540","37.1","4.0","4314"
"320.700","35.2436","15","0.0292","0.2038","-1.9112","-153.1578","1.0394","5730.6369","0.0154","0.1100","2849.2765","39.57112075","-104.83051964","37.1","4.0","4351"
"320.750","35.5841","15","0.0852","0.1860","-1.8946","-153.1991","3.0224","5730.5179","0.0154","0.1100","989.3636","39.57111426","-104.83052383","37.1","4.0","4369"
"320.800","35.8330","15","0.1163","0.1634","-1.8731","-153.0643","4.1001","5730.4410","0.0154","0.1100","734.4153","39.57110780","-104.83052805","37.1","4.0","4385"
"320.850","35.9918","15","0.1539","0.1694","-1.8266","-152.7775","5.4000","5730.4054","0.0154","0.1100","560.0958","39.57110135","-104.83053239","37.1","4.0","4391"
"320.900","36.2735","15","0.2016","0.1928","-1.7989","-152.3544","7.0384","5730.3601","0.0154","0.1100","433.0791","39.57109498","-104.83053690","37.1","4.0","4414"
"320.950","36.3882","15","0.2469","0.1908","-1.8140","-151.9817","8.5699","5730.2728","0.0154","0.1100","356.8096","39.57108851","-104.83054153","37.1","4.0","4450"
"321.000","36.5418","15","0.2840","0.1686","-1.7964","-151.4341","9.8017","5730.1831","0.0154","0.1100","313.2883","39.57108206","-104.83054613","37.1","4.0","4475"
"321.050","36.7443","15","0.3204","0.1451","-1.7832","-150.8639","11.0053","5730.0802","0.0154","0.1100","280.5695","39.57107568","-104.83055094","37.1","4.0","4509"
"321.100","36.8357","15","0.3733","0.1396","-1.7456","-150.1647","12.7664","5730.0594","0.0154","0.1100","242.4682","39.57106930","-104.83055597","37.1","4.0","4524"
"321.150","36.9496","15","0.4196","0.1368","-1.7319","-149.6093","14.2922","5729.9925","0.0154","0.1100","217.2529","39.57106298","-104.83056091","37.1","4.0","4532"
"321.200","37.3459","15","0.4507","0.1327","-1.7160","-148.7571","15.2887","5729.8892","0.0154","0.1100","205.2702","39.57105656","-104.83056614","37.1","4.0","4536"
"321.250","37.5662","15","0.4669","0.1321","-1.7248","-148.1409","15.7798","5729.7514","0.0154","0.1100","200.0557","39.57105026","-104.83057148","37.1","4.0","4610"
"321.300","37.2206","15","0.4725","0.1259","-1.7535","-147.5703","15.9092","5729.6429","0.0154","0.1100","196.6025","39.57104411","-104.83057686","37.1","4.0","4620"
"321.350","37.4175","15","0.4708","0.1248","-1.6959","-146.3882","15.7940","5729.6425","0.0154","0.1100","199.0848","39.57103793","-104.83058242","37.1","4.0","4598"
"321.400","37.7949","15","0.4616","0.1307","-1.6744","-145.3976","15.4309","5729.6092","0.0154","0.1100","205.8246","39.57103173","-104.83058832","37.1","4.0","4618"
"321.450","38.0197","15","0.4416","0.1314","-1.6421","-144.6667","14.7078","5729.5684","0.0154","0.1100","217.2282","39.57102554","-104.83059422","37.1","4.0","4638"
"321.500","38.1325","15","0.4190","0.1294","-1.6587","-144.1290","13.9016","5729.4350","0.0154","0.1100","230.5067","39.57101947","-104.83060009","37.1","4.0","4645"
"321.550","38.0249","15","0.3892","0.1300","-1.6459","-143.6636","12.8677","5729.3901","0.0154","0.1100","248.3258","39.57101339","-104.83060602","37.1","4.0","4673"
"321.600","38.1720","15","0.3541","0.1308","-1.6253","-143.0790","11.6614","5729.3361","0.0154","0.1100","275.0738","39.57100723","-104.83061210","37.1","4.0","4690"
"321.650","38.4748","15","0.3184","0.1383","-1.6008","-142.5606","10.4470","5729.2676","0.0154","0.1100","309.4858","39.57100111","-104.83061834","37.1","4.0","4704"
"321.700","38.6779","15","0.2908","0.1506","-1.5818","-142.0187","9.5054","5729.1943","0.0154","0.1085","341.9372","39.57099501","-104.83062460","37.1","4.0","4736"
"321.750","38.8035","15","0.2668","0.1373","-1.5773","-141.4667","8.6843","5729.1362","0.0154","0.1000","375.4835","39.57098897","-104.83063105","37.1","4.0","4743"
"321.800","38.8804","15","0.2575","0.1092","-1.5781","-141.0259","8.3469","5729.0497","0.0154","0.1000","391.4355","39.57098296","-104.83063747","37.1","4.0","4754"
"321.850","38.9405","15","0.2696","0.1172","-1.5517","-140.7171","8.7118","5729.0021","0.0154","0.1000","375.6180","39.57097693","-104.83064393","37.1","4.0","4771"
"321.900","39.1749","15","0.2639","0.1390","-1.4911","-140.2215","8.5015","5728.9917","0.0154","0.1015","387.2282","39.57097093","-104.83065057","37.1","4.0","4786"
"321.950","39.3399","15","0.2335","0.1377","-1.4771","-139.9729","7.4923","5728.9260","0.0154","0.1100","441.2354","39.57096480","-104.83065720","37.1","4.0","4804"
"322.000","39.4650","15","0.2007","0.1289","-1.4795","-139.5402","6.4160","5728.8443","0.0154","0.1100","516.8957","39.57095878","-104.83066399","37.1","4.0","4821"
"322.050","39.5467","15","0.1685","0.1216","-1.4782","-139.2503","5.3672","5728.7654","0.0154","0.1100","619.1814","39.57095272","-104.83067081","37.1","4.0","4837"
"322.100","39.6745","15","0.1489","0.1334","-1.4656","-138.9663","4.7259","5728.7373","0.0154","0.1100","705.4811","39.57094677","-104.83067757","37.1","4.0","4853"
"322.150","39.8515","15","0.1364","0.1456","-1.4095","-138.7321","4.3131","5728.7478","0.0154","0.1060","776.4428","39.57094072","-104.83068458","37.1","4.0","4871"
"322.200","40.0287","15","0.1285","0.1480","-1.3956","-138.5284","4.0467","5728.7173","0.0154","0.1000","831.2440","39.57093465","-104.83069148","37.1","4.0","4890"
"322.250","40.2744","15","0.1233","0.1463","-1.3732","-138.5423","3.8674","5728.6985","0.0154","0.1000","875.1067","39.57092856","-104.83069844","37.1","4.0","4907"
"322.300","40.4464","15","0.1124","0.1361","-1.3604","-138.3806","3.5109","5728.6452","0.0154","0.1100","968.0856","39.57092243","-104.83070554","37.1","4.0","4924"
"322.350","40.5159","15","0.0996","0.1289","-1.3464","-138.2106","3.1001","5728.6168","0.0154","0.1100","1098.2615","39.57091636","-104.83071256","37.1","4.0","4938"
"322.400","40.6244","15","0.0907","0.1312","-1.3082","-137.9314","2.8127","5728.6120","0.0154","0.1100","1213.7264","39.57091032","-104.83071967","37.1","4.0","4954"
"322.450","40.7274","15","0.0851","0.1315","-1.2897","-137.7133","2.6294","5728.5643","0.0154","0.1100","1301.6446","39.57090433","-104.83072682","37.1","4.0","4971"
"322.500","40.8786","15","0.0865","0.1221","-1.2794","-137.5083","2.6633","5728.5155","0.0154","0.1100","1289.8101","39.57089820","-104.83073408","37.1","4.0","4988"
"322.550","41.0617","15","0.0813","0.1092","-1.2585","-137.5203","2.4962","5728.5006","0.0154","0.1100","1382.3165","39.57089210","-104.83074134","37.1","4.0","5006"
"322.600","41.2284","15","0.0673","0.1057","-1.2294","-137.4753","2.0602","5728.4902","0.0154","0.1100","1681.6798","39.57088599","-104.83074859","37.1","4.0","5021"
"322.650","41.2098","15","0.0486","0.1173","-1.2146","-137.4682","1.4827","5728.4466","0.0154","0.1100","2335.6761","39.57087985","-104.83075586","37.1","4.0","5036"
"322.700","41.3858","15","0.0294","0.1149","-1.1769","-137.3813","0.8953","5728.4282","0.0154","0.1100","3884.6850","39.57087363","-104.83076311","37.1","4.0","5046"
"322.750","41.5934","15","0.0105","0.1113","-1.1351","-137.3114","0.3185","5728.4334","0.0154","0.1100","10974.9998","39.57086744","-104.83077049","37.1","4.0","5060"
"322.800","41.6902","15","0.0008","0.1136","-1.1419","-137.2263","0.0246","5728.3893","0.0154","0.1100","32808.3990","39.57086126","-104.83077790","37.1","4.0","5073"
"322.850","41.7367","15","0.0001","0.1106","-1.1419","-137.2086","0.0017","5728.3320","0.0154","0.1100","32808.3990","39.57085511","-104.83078522","37.1","4.0","5095"
"322.900","41.8417","15","-0.0004","0.1122","-1.1208","-137.3502","-0.0120","5728.3144","0.0154","0.1100","32808.3990","39.57084885","-104.83079260","37.1","4.0","5112"
"322.950","42.0367","15","-0.0038","0.1134","-1.0886","-137.3626","-0.1124","5728.3108","0.0154","0.1100","31420.6037","39.57084253","-104.83080010","37.1","4.0","5120"
"323.000","42.2200","15","-0.0075","0.1143","-1.0582","-137.3413","-0.2230","5728.3336","0.0154","0.1100","15909.4655","39.57083627","-104.83080759","37.1","4.0","5144"
"323.050","42.2164","15","-0.0171","0.1195","-1.0672","-137.3445","-0.5083","5728.2551","0.0154","0.1100","6979.1579","39.57083007","-104.83081496","37.1","4.0","5165"
"323.100","42.2930","15","-0.0145","0.1181","-1.0336","-137.2697","-0.4309","5728.2155","0.0154","0.1085","8247.4171","39.57082371","-104.83082245","37.1","4.0","5164"
"323.150","42.6841","15","-0.0037","0.1107","-1.0323","-137.3979","-0.1108","5728.1670","0.0154","0.1000","32386.8655","39.57081730","-104.83082997","37.1","4.0","5171"
"323.200","42.6915","15","0.0022","0.1146","-1.0273","-137.3899","0.0653","5728.1346","0.0154","0.1000","32808.3990","39.57081102","-104.83083750","37.1","4.0","5210"
"323.250","42.7190","15","0.0112","0.1189","-1.0048","-137.4077","0.3288","5728.1250","0.0154","0.1000","10918.6216","39.57080466","-104.83084500","37.1","4.0","5212"
"323.300","42.8976","15","0.0202","0.1130","-0.9900","-137.3385","0.5935","5728.0982","0.0154","0.1000","6074.0165","39.57079830","-104.83085252","37.1","4.0","5227"
"323.350","42.9883","15","0.0249","0.1108","-0.9664","-137.2561","0.7278","5728.0757","0.0154","0.1000","4963.2383","39.57079192","-104.83086018","37.1","4.0","5247"
"323.400","43.1886","15","0.0239","0.1091","-0.9617","-137.2609","0.6982","5728.0265","0.0154","0.1000","5198.3234","39.57078546","-104.83086783","37.1","4.0","5253"
"323.450","43.2715","15","0.0277","0.1072","-0.9549","-137.1849","0.8055","5727.9952","0.0154","0.1000","4514.1077","39.57077902","-104.83087559","37.1","4.0","5262"
"323.500","43.3682","15","0.0326","0.1033","-0.9647","-137.1118","0.9465","5727.9444","0.0154","0.1000","3850.2887","39.57077270","-104.83088318","37.1","4.0","5277"
"323.550","43.5202","15","0.0292","0.0907","-0.9259","-137.2194","0.8469","5727.9319","0.0154","0.1000","4318.1536","39.57076615","-104.83089089","37.1","4.0","5299"
"323.600","43.6205","16","0.0170","0.0903","-0.9175","-137.1101","0.4909","5727.9003","0.0154","0.1000","7467.7931","39.57075973","-104.83089862","37.1","4.0","5314"
"323.650","43.7142","16","-0.0047","0.1064","-0.9183","-137.0163","-0.1361","5727.8807","0.0154","0.1000","26984.8857","39.57075325","-104.83090640","37.1","4.0","5314"
"323.700","43.8062","16","-0.0168","0.1023","-0.9015","-137.0999","-0.4835","5727.8426","0.0154","0.1000","7613.7280","39.57074676","-104.83091419","37.1","4.0","5329"
"323.750","43.8631","16","-0.0247","0.1014","-0.9047","-137.1316","-0.7072","5727.7902","0.0154","0.1000","5212.3042","39.57074031","-104.83092195","37.1","4.0","5347"
"323.800","43.9428","16","-0.0296","0.1055","-0.8994","-137.2021","-0.8467","5727.7337","0.0154","0.1000","4361.4533","39.57073379","-104.83092968","37.1","4.0","5367"
"323.850","44.1994","16","-0.0365","0.1064","-0.8697","-137.1989","-1.0415","5727.7413","0.0154","0.1000","3566.1660","39.57072727","-104.83093753","37.1","4.0","5372"
"323.900","44.2633","16","-0.0362","0.1090","-0.8503","-137.3582","-1.0289","5727.7497","0.0154","0.1000","3615.0438","39.57072065","-104.83094529","37.1","4.0","5376"
"323.950","44.4058","16","-0.0296","0.1009","-0.8649","-137.4141","-0.8402","5727.6712","0.0154","0.1000","4441.1070","39.57071402","-104.83095318","37.1","4.0","5390"
"324.000","44.6066","16","-0.0193","0.0880","-0.8466","-137.4262","-0.5459","5727.6544","0.0154","0.1000","6866.4647","39.57070741","-104.83096101","37.1","4.0","5410"
"324.050","44.6095","16","-0.0129","0.0777","-0.8308","-137.3695","-0.3634","5727.6424","0.0154","0.1000","10314.3711","39.57070077","-104.83096890","37.1","4.0","5414"
"324.100","44.5892","16","0.0038","0.0629","-0.8336","-137.3015","0.1077","5727.5431","0.0154","0.1000","32808.3990","39.57069416","-104.83097682","37.1","4.0","5402"
"324.150","44.6252","16","0.0191","0.0459","-0.8469","-137.3994","0.5380","5727.4970","0.0154","0.1000","6970.6738","39.57068754","-104.83098458","37.1","4.0","5414"
"324.200","44.6855","16","0.0174","0.0261","-0.8156","-137.3902","0.4883","5727.4994","0.0154","0.1000","7690.6988","39.57068090","-104.83099246","37.1","4.0","5423"
"324.250","44.7838","16","0.0097","0.0040","-0.7916","-137.2693","0.2728","5727.5186","0.0154","0.1000","13795.7395","39.57067428","-104.83100039","37.1","4.0","5418"
"324.300","44.6937","16","-0.0011","-0.0116","-0.7780","-137.2208","-0.0306","5727.4830","0.0154","0.1000","32808.3990","39.57066774","-104.83100832","37.1","4.0","5415"
"324.350","44.7027","16","-0.0074","-0.0191","-0.7929","-137.3548","-0.2068","5727.4225","0.0154","0.1000","18161.6451","39.57066101","-104.83101612","37.1","4.0","5399"
"324.400","44.7167","16","-0.0209","-0.0339","-0.7765","-137.3573","-0.5885","5727.4073","0.0154","0.1000","6385.7824","39.57065440","-104.83102402","37.1","4.0","5412"
"324.450","44.6661","16","-0.0458","-0.0371","-0.7602","-137.4680","-1.2892","5727.3797","0.0154","0.1000","2911.4492","39.57064774","-104.83103191","37.1","4.0","5401"
"324.500","44.5806","16","-0.0714","-0.0385","-0.7549","-137.4940","-2.0132","5727.3472","0.0154","0.1000","1860.8798","39.57064112","-104.83103968","37.1","4.0","5374"
"324.550","44.4614","16","-0.1025","-0.0571","-0.7503","-137.7172","-2.8917","5727.3364","0.0154","0.1000","1292.0518","39.57063453","-104.83104738","37.1","4.0","5355"
"324.600","44.3738","16","-0.1480","-0.0793","-0.7364","-137.9332","-4.1822","5727.3316","0.0154","0.1000","891.6130","39.57062782","-104.83105511","37.1","4.0","5361"
"324.650","44.3265","16","-0.2195","-0.0931","-0.7065","-138.0776","-6.2139","5727.4045","0.0154","0.1000","599.4532","39.57062115","-104.83106271","37.1","4.0","5343"
"324.700","44.2348","16","-0.3107","-0.1049","-0.7059","-138.4332","-8.8157","5727.3713","0.0154","0.1000","421.6604","39.57061440","-104.83107027","37.1","4.0","5317"
"324.750","44.1331","16","-0.4034","-0.1112","-0.7217","-139.0183","-11.4764","5727.2795","0.0154","0.1000","323.1570","39.57060769","-104.83107766","37.1","4.0","5301"
"324.800","44.0612","16","-0.4981","-0.1211","-0.7340","-139.8458","-14.2086","5727.1974","0.0154","0.1065","260.5904","39.57060080","-104.83108487","37.1","4.0","5305"
"324.850","43.8441","16","-0.5860","-0.1365","-0.7256","-140.5763","-16.7691","5727.1826","0.0154","0.1100","219.7132","39.57059388","-104.83109199","37.1","4.0","5320"
"324.900","43.5288","15","-0.6588","-0.1580","-0.6822","-141.4720","-18.9179","5727.2251","0.0154","0.1100","193.3560","39.57058689","-104.83109885","37.1","4.0","5321"
"324.950","43.4094","15","-0.7384","-0.1655","-0.6657","-142.7665","-21.2936","5727.2379","0.0154","0.1100","171.3120","39.57057971","-104.83110541","37.1","4.0","5291"
"325.000","43.2879","15","-0.8207","-0.1588","-0.6584","-144.0396","-23.7690","5727.2407","0.0154","0.1100","153.0415","39.57057247","-104.83111173","37.1","4.0","5266"
"325.050","43.1778","15","-0.8964","-0.1462","-0.6765","-145.3626","-26.0675","5727.1726","0.0154","0.1100","139.1925","39.57056511","-104.83111782","37.1","4.0","5260"
"325.100","42.9194","15","-0.9452","-0.1427","-0.6571","-146.3581","-27.5938","5727.2022","0.0154","0.1100","130.7059","39.57055784","-104.83112372","37.1","4.0","5259"
"325.150","42.7173","15","-0.9658","-0.1464","-0.6221","-147.5777","-28.3047","5727.2443","0.0154","0.1100","126.8233","39.57055044","-104.83112935","37.1","4.0","5241"
"325.200","42.4557","15","-0.9732","-0.1393","-0.5906","-149.1359","-28.6354","5727.2807","0.0154","0.1100","124.5910","39.57054291","-104.83113468","37.1","4.0","5201"
"325.250","42.3842","15","-0.9690","-0.1211","-0.5953","-150.7205","-28.6196","5727.2539","0.0154","0.1190","124.4500","39.57053516","-104.83113971","37.1","4.0","5167"
"325.300","42.4889","15","-0.9470","-0.1138","-0.6222","-152.4572","-28.0657","5727.1478","0.0154","0.1200","127.2197","39.57052727","-104.83114441","37.1","4.0","5154"
"325.350","42.3610","15","-0.9255","-0.1310","-0.6506","-153.8982","-27.5167","5727.0721","0.0154","0.1200","129.3668","39.57051946","-104.83114899","37.1","4.0","5143"
"325.400","41.9160","15","-0.9352","-0.1620","-0.6280","-155.1567","-27.9098","5727.0453","0.0154","0.1200","126.2053","39.57051171","-104.83115318","37.1","4.0","5113"
"325.450","41.6134","15","-0.9626","-0.1812","-0.6356","-156.3505","-28.8569","5727.0376","0.0154","0.1200","121.1818","39.57050399","-104.83115722","37.1","4.0","5086"
"325.500","41.4058","15","-0.9697","-0.1930","-0.6283","-157.5637","-29.2145","5727.0392","0.0154","0.1200","119.1012","39.57049619","-104.83116106","37.1","4.0","5081"
"325.550","41.4259","15","-0.9507","-0.2054","-0.6338","-158.9312","-28.7965","5726.9463","0.0154","0.1200","120.8889","39.57048818","-104.83116455","37.1","4.0","5090"
"325.600","41.1844","15","-0.9409","-0.2343","-0.6727","-160.4539","-28.6664","5726.8178","0.0154","0.1200","120.7297","39.57048022","-104.83116780","37.1","4.0","5056"
"325.650","40.7056","15","-0.9801","-0.2675","-0.7156","-162.2295","-30.0616","5726.7040","0.0154","0.1290","113.7877","39.57047231","-104.83117054","37.1","4.0","4991"
"325.700","40.2795","15","-1.0635","-0.2823","-0.7396","-164.1533","-32.8649","5726.6283","0.0154","0.1400","102.9927","39.57046440","-104.83117278","37.1","4.0","4916"
"325.750","40.0839","15","-1.1202","-0.2831","-0.7740","-165.9902","-34.8949","5726.5170","0.0154","0.1360","96.5300","39.57045642","-104.83117484","37.1","4.0","4830"
"325.800","39.8216","15","-1.1539","-0.2958","-0.7933","-167.3970","-36.2359","5726.4177","0.0154","0.1300","92.3492","39.57044854","-104.83117673","37.1","4.0","4711"
"325.850","39.5238","15","-1.1821","-0.3271","-0.8432","-168.7497","-37.4410","5726.2963","0.0154","0.1300","88.7086","39.57044064","-104.83117844","37.1","4.0","4596"
"325.900","39.0636","15","-1.1963","-0.3605","-0.8525","-170.6775","-38.2545","5726.2274","0.0154","0.1415","85.8112","39.57043290","-104.83117953","37.1","4.0","4582"
"325.950","38.4933","15","-1.1836","-0.3775","-0.8414","-173.1093","-38.2529","5726.2439","0.0154","0.1540","84.5619","39.57042522","-104.83118010","37.1","4.0","4570"
"326.000","38.0536","15","-1.1694","-0.3911","-0.8300","-175.5293","-38.2221","5726.2531","0.0154","0.1600","83.6633","39.57041760","-104.83118031","37.1","4.0","4459"
"326.050","37.6548","15","-1.1790","-0.4046","-0.8539","-177.3590","-38.9891","5726.2094","0.0154","0.1600","81.1580","39.57041007","-104.83118040","37.1","4.0","4329"
"326.100","37.1862","15","-1.2161","-0.4287","-0.8691","-178.7754","-40.7196","5726.1353","0.0154","0.1600","76.7419","39.57040270","-104.83118021","37.1","4.0","4288"
"326.150","36.5780","14","-1.2630","-0.4415","-0.8559","-36.7696","-42.8542","5726.1566","0.0154","0.1680","71.7267","39.57039545","-104.83117967","37.1","4.0","4309"
"326.200","36.2729","14","-1.2975","-0.4238","-0.8640","176.7134","-44.6271","5726.1109","0.0154","0.1865","68.3025","39.57038825","-104.83117857","37.1","4.0","4256"
"326.250","35.8613","14","-1.3110","-0.4032","-0.8702","174.5919","-45.6965","5726.0949","0.0154","0.1900","65.9473","39.57038119","-104.83117720","37.1","4.0","4180"
"326.300","35.1034","14","-1.3163","-0.3945","-0.8588","172.3685","-46.4817","5726.1013","0.0154","0.2000","63.4632","39.57037444","-104.83117542","37.1","4.0","4212"
"326.350","34.6240","15","-1.3357","-0.3848","-0.8530","169.6873","-47.7801","5726.1025","0.0154","0.2040","60.8953","39.57036772","-104.83117321","37.1","4.0","4220"
"326.400","34.3712","15","-1.3879","-0.3687","-0.8154","166.8428","-50.2910","5726.1265","0.0154","0.2100","57.4325","39.57036118","-104.83117048","37.1","4.0","4169"
"326.450","34.1784","15","-1.4571","-0.3238","-0.7698","164.4327","-53.4567","5726.2058","0.0154","0.2100","53.7283","39.57035472","-104.83116751","37.1","4.0","4146"
"326.500","33.7497","15","-1.4700","-0.2524","-0.7756","162.0129","-54.5171","5726.1938","0.0154","0.2085","52.0225","39.57034850","-104.83116435","37.1","4.0","4143"
"326.550","33.4709","15","-1.4101","-0.1929","-0.7388","159.3901","-52.7553","5726.2323","0.0154","0.2040","53.3158","39.57034248","-104.83116075","37.1","4.0","4165"
"326.600","33.0665","15","-1.3408","-0.1433","-0.7094","156.6736","-50.5171","5726.2495","0.0154","0.2035","55.0053","39.57033667","-104.83115684","37.1","4.0","4147"
"326.650","32.9197","15","-1.2983","-0.0880","-0.6910","153.9130","-49.1824","5726.2543","0.0154","0.2000","56.2471","39.57033086","-104.83115254","37.1","4.0","4114"
"326.700","32.9446","15","-1.2567","-0.0291","-0.7089","151.7122","-47.7690","5726.2146","0.0154","0.1900","57.9552","39.57032516","-104.83114809","37.1","4.0","4139"
"326.750","32.9626","15","-1.1927","-0.0006","-0.6557","149.3552","-45.4009","5726.2763","0.0154","0.1940","61.0115","39.57031971","-104.83114315","37.1","4.0","4168"
"326.800","33.1720","15","-1.1266","0.0100","-0.5949","147.2011","-42.9104","5726.3608","0.0154","0.1935","64.9627","39.57031426","-104.83113797","37.1","4.0","4149"
"326.850","33.2842","15","-1.0732","0.0398","-0.5452","145.5176","-40.8857","5726.4145","0.0154","0.1720","68.4102","39.57030884","-104.83113265","37.1","4.0","4146"
"326.900","32.9921","16","-1.0340","0.0668","-0.5094","143.7891","-39.3550","5726.4473","0.0154","0.1600","70.4473","39.57030380","-104.83112737","37.1","4.0","4135"
"326.950","33.0762","16","-1.0017","0.0666","-0.4768","141.3952","-38.0574","5726.5182","0.0154","0.1560","73.0350","39.57029882","-104.83112142","37.1","4.0","4126"
"327.000","33.1680","16","-0.9937","0.0589","-0.4372","139.2299","-37.6861","5726.5895","0.0154","0.1500","73.9592","39.57029406","-104.83111537","37.1","4.0","4133"
"327.050","33.1513","16","-1.0158","0.0553","-0.3729","137.4657","-38.4682","5726.6456","0.0154","0.1320","72.4191","39.57028935","-104.83110918","37.1","4.0","4142"
"327.100","33.2319","16","-1.0453","0.0494","-0.3445","135.9105","-39.5326","5726.7132","0.0154","0.1200","70.6404","39.57028481","-104.83110285","37.1","4.0","4189"
"327.150","33.3135","16","-1.0585","0.0581","-0.3072","133.9696","-39.9825","5726.8110","0.0154","0.1240","70.0171","39.57028040","-104.83109616","37.1","4.0","4189"
"327.200","33.4044","16","-1.0482","0.0785","-0.2667","131.7891","-39.5375","5726.8678","0.0154","0.1300","70.9983","39.57027626","-104.83108919","37.1","4.0","4151"
"327.250","33.5752","16","-1.0217","0.0910","-0.2216","129.5009","-38.4556","5726.8911","0.0154","0.1390","73.3692","39.57027236","-104.83108205","37.1","4.0","4179"
"327.300","33.6036","15","-0.9716","0.0997","-0.2153","127.7284","-36.4767","5726.9447","0.0154","0.1385","77.4149","39.57026848","-104.83107483","37.1","4.0","4201"
"327.350","33.7146","14","-0.9043","0.0977","-0.1387","126.1256","-33.8511","5727.0521","0.0154","0.1300","83.6950","39.57026478","-104.83106738","37.1","4.0","4185"
"327.400","33.7442","14","-0.8559","0.0883","-0.1006","124.3492","-31.9497","5727.1734","0.0154","0.1300","88.7536","39.57026122","-104.83105982","37.1","4.0","4177"
"327.450","33.7165","14","-0.8211","0.0956","-0.0530","122.8958","-30.5721","5727.2539","0.0154","0.1210","92.6766","39.57025783","-104.83105230","37.1","4.0","4186"
"327.500","33.8762","15","-0.7675","0.0949","-0.0335","121.6793","-28.4949","5727.2731","0.0154","0.1100","99.9035","39.57025446","-104.83104462","37.1","4.0","4209"
"327.550","34.0180","15","-0.7074","0.0823","-0.0048","120.4648","-26.1895","5727.3432","0.0154","0.1100","109.1527","39.57025113","-104.83103673","37.1","4.0","4220"
"327.600","34.0855","15","-0.6631","0.0867","0.0296","119.2643","-24.4913","5727.4137","0.0154","0.1100","116.9532","39.57024798","-104.83102877","37.1","4.0","4218"
"327.650","34.2131","15","-0.6548","0.1032","0.0612","118.0583","-24.1195","5727.4862","0.0154","0.1010","119.2003","39.57024500","-104.83102084","37.1","4.0","4228"
"327.700","34.4260","15","-0.6569","0.1140","0.0913","116.7079","-24.1207","5727.5311","0.0154","0.1000","119.9362","39.57024213","-104.83101257","37.1","4.0","4261"
"327.750","34.4955","15","-0.6478","0.1282","0.0909","115.4268","-23.7036","5727.5903","0.0154","0.1000","122.2930","39.57023931","-104.83100429","37.1","4.0","4269"
"327.800","34.5183","15","-0.6309","0.1282","0.0988","114.0980","-22.9930","5727.6272","0.0154","0.1000","126.1561","39.57023674","-104.83099588","37.1","4.0","4270"
"327.850","34.6653","15","-0.6086","0.1159","0.1433","113.1996","-22.0936","5727.7201","0.0154","0.1000","131.8508","39.57023416","-104.83098743","37.1","4.0","4275"
"327.900","34.8944","15","-0.5924","0.1194","0.1775","112.1671","-21.4311","5727.7750","0.0154","0.1000","136.8250","39.57023173","-104.83097890","37.1","4.0","4292"
"327.950","35.0446","15","-0.5547","0.1171","0.2068","111.1144","-19.9968","5727.8679","0.0154","0.1000","147.2705","39.57022938","-104.83097030","37.1","4.0","4312"
"328.000","35.1447","15","-0.4904","0.1076","0.2166","110.2411","-17.6169","5727.9263","0.0154","0.1000","167.6428","39.57022707","-104.83096163","37.1","4.0","4315"
"328.050","35.0944","15","-0.4241","0.1070","0.2815","109.4360","-15.1835","5728.0289","0.0154","0.0910","194.2316","39.57022489","-104.83095296","37.1","4.0","4315"
"328.100","35.2735","15","-0.3700","0.1076","0.3017","108.9390","-13.2028","5728.0998","0.0154","0.0900","224.5110","39.57022270","-104.83094416","37.1","4.0","4305"
